Company,Username,City,State,Date,Rating,Review,Distance,Cost,Cost.per.Mile,Sqft.Moved
Budget,Gregory D,Fort Mill,SC,2017-10-04,4,"The Ford truck was good with 9700 miles. It was dependable and handled well on the road. It did not have any windshield washer fluid and the windows were a mess. And we had some trouble with the ramp not working properly. We had to call the Budget Rep to find out how to get the ramp to go back in and latch. If I had been by myself it could not have been done since one person had to hold the latch down under the bumper while another had to slide the ramp in. Otherwise, the truck was in good shape.",500.0,250.0,0.5,2000.0
Budget,Anne B,Austin,TX,2017-10-02,5,I've used Budget many times and will do so again if I need a truck.,,,,
Budget,Dale P,Kent,WA,2017-10-02,5,"Nice, clean truck. Low miles.",950.0,1200.0,1.26,
Budget,Jacob S,Orlando,FL,2017-10-02,2,"Truck was in pretty poor condition, manager of rental location was rude and unpleasant and had booked the truck at 6am...only to arrive there and find the location closed. Employees eventually turned up after 7am and did not apologize for the late pickup...simply said 'we always get here around 7'",1300.0,1700.0,1.31,600.0
Budget,Pat C,Powell,OH,2017-10-01,4,very pleasant folks in OH and DC. much cheaper than u haul or pensive with unlimited miles,500.0,200.0,0.4,600.0
Budget,David D,Lawrenceville,GA,2017-09-30,5,when unloading truck driver said the load was packed as good as he had ever seen.,900.0,200.0,0.22,800.0
Budget,Michelle L,Lafayette,CA,2017-09-29,5,"Process was efficient, price was good (better than others), truck was in good shape and the right size truck was ready for me when I arrived.",125.0,200.0,1.6,1200.0
Budget,Katie S,Brooklyn,NY,2017-09-25,4,"I liked Budget truck rental. They let me do a one-way rental at a fair price initially. However, they made me pay for a 6-day rental when I only needed 3. The insurance is astronomical and adds hundreds of dollars to a move. Other than that, the truck did it's job.",1200.0,1200.0,1.0,550.0
Budget,Margaret R,Ponte Vedra Beach,FL,2017-09-24,4,Easy to do on the toll-free line for AMAC discount; local business a little too quick to deal with for older folks although all we had to do was pick up the pre-arranged 26' truck.,225.0,422.0,1.88,450.0
Budget,Donna M,Salem,OR,2017-09-22,4,"We had to exchange trucks before we could load up because we realized, after taking the first truck, that the right rear tires were unsafe, and we didn't want to be driving 600 miles over mountain passes in rainy weather. Also, the windshield wiper was broken. The second truck was great! We should have gotten a larger truck, and now we have to make one more 600 mile trip.",600.0,850.0,1.42,1200.0
Budget,Linda K,Warren,OH,2017-09-22,5,Good customer service.,250.0,170.0,0.68,1200.0
Budget,Sheryl P,Shreveport,LA,2017-09-21,3,"Fuel gauge sticks, slow to accelerate and engine light stayed on",110.0,185.0,1.68,2400.0
Budget,Casey O,San Diego,CA,2017-09-20,5,Picked up truck and it was dirty inside and out. Spilled coffee on the seat. Front window had squished bugs all over it. Many moving pads were ripped and torn (but clean). When we dropped the truck off the original mileage recorded was 102870 (when I checked it was 50333). Drop of mileage was 50664. Someone messed up somewhere. Drop off location made us pay a 10.00 drop off fee that I was not aware of. Said someone would call to refund the 10.00 but no one ever called. Insurance costs seem to be pretty steep (190.00) but you have no choice but to get it. Overall it was a good move. Just a few little hiccups. Nothing to fret over. i would use Budget again.,331.0,400.0,1.21,1200.0
Budget,Lisa T,San Diego,CA,2017-09-20,4,"They ran out of the truck we requested so we had to use a larger one, which was too much size for us. Otherwise would have been 5 star review.",20.0,100.0,5.0,600.0
Budget,Ara M,Paramus,NJ,2017-09-19,5,A little scary todrive a 26' truck check other sizes whihc sway allot less,14.0,150.0,10.71,3000.0
Budget,Carol E,Vancouver,WA,2017-09-19,4,Good customer service at office. No problems on the road or dropping off truck!,600.0,,,850.0
Budget,Jerome E,York,PA,2017-09-18,4,little more costly than the first run.,1000.0,1500.0,1.5,1900.0
Budget,Donna M,Hayward,CA,2017-09-18,3,"Budget seems to have a problem with allowing you to make a reservation online, and then calling you 2 hours later to tell you they don't have a truck available, however, issues are resolved quickly, and getting the AARP discount helps.",600.0,3000.0,5.0,1200.0
Budget,Karey W,Cottage Grove,MN,2017-09-18,5,"Budget was great, very accommodating service and well-maintained trucks.",300.0,300.0,1.0,2500.0
Budget,Terri P,Antioch,CA,2017-09-14,4,"The dropoff location in Modesto was extremely professional. The location in Antioch was OK, but not nearly as professional and their facility messy and chaotic.",40.0,179.0,4.48,1000.0
Budget,Jacqueline P,Langhorne,PA,2017-09-14,4,"I had a good experience with Budget Rental. I would probably hire a truck from them again. The truck was in great shape, newer and comfortable. The only off point I'd like to make is that they tried to get me to buy their insurance by handing me a form at 8 a.m. on pick up day (Saturday) asking me insurance questions I might not know unless I called the insurance company directly. Other than that, I'd say the experience was good.",300.0,400.0,1.33,1098.0
Budget,Diana B,Colorado Springs,CO,2017-09-12,2,"You get what you pay for. The truck did not have adjustable mirrors and the radio did not work, BUT it had the best price and I listened to my phone the entire way.",1700.0,1100.0,0.65,250.0
Budget,John P,Corrales,NM,2017-09-11,3,Truck steering was sloppy. Steering wheel way off center. Could not see mph. Daytime headlight burned out during first leg of trip. Otherwise OK.Max mpg was 8 for loaded 16 foot truck.,1259.0,1250.0,0.99,800.0
Budget,Christopher K,St. Petersburg,FL,2017-09-11,5,Easy pickup and drop off.,700.0,900.0,1.29,1200.0
Budget,Phil I,Fairchild Air Force Base,WA,2017-09-09,3,"Booked online the 12 footer because I didn't have that much to move, finding out they had no 12 footers calling the 16 footer an (upgrade) which was more of a downgrade, seeing as how they drink more fuel and are a hassle to drive, making me fill the tank up before returning it or pay $30 for not doing so. They acted as if the 16 footer not being charged for it was a blessing, but honestly, If I had enough stuff to need the 16 footer, then fine, but when you don't, how is it then an upgrade considering fuel purchase and annoyance, because as anyone knows who has had to drive these things, they don't drive pleasantly loaded or empty.",,,,
Budget,David P,Aurora,CO,2017-09-09,1,"Worst experience ever in customer service. Had to wait 4 hours for truck even though I had a confirmed reservation. Employees could care less and said ""these things happen"" when I said I have movers scheduled to be at my place and now I would be losing money. Trailer lights went out shortly after I picked it up and they forget the hand truck and moving lads that I ordered and paid for.",1200.0,,,
Budget,Madoua T,Lakeville,MN,2017-09-08,4,Thank you.,,,,
Budget,Gary K,Fort Myers,FL,2017-09-08,2,"Arrived to pick up a 12 footer and no trucks were available even though we had a reservation. After an hour and a half a person returned a 16 foot truck so I took that one.. got the truck home and had to clean the interior. Windows and the interior were filthy. Truck ran ok considering it had 138000 miles on it. Was concerned with that much mileage. Employee in fort Myers where I picked up the truck was very nice and apologized for the inconvenience. Engine light was on. He said don't worry it's only time to change the oil. Other than the counter person I think the same as other rental companies, they suck",1100.0,296.0,0.27,500.0
Budget,Donna G,Tampa,FL,2017-09-08,4,"While it was a new truck, it did not have a cd player and guzzled gas.",1300.0,400.0,0.31,900.0
Budget,dee c,New Port Richey,FL,2017-09-08,4,Computers were down when renting - unpleasant but what could you do situation. Staff very good.,1000.0,700.0,0.7,800.0
Budget,Sheila M,Providence,RI,2017-09-08,1,"Over charged, I rented for one day with option for a second. I returned the truck after 18 hours and was charged for two days. The truck was old, unclean, poor operating condition.",275.0,1000.0,3.64,200.0
Budget,Mark E,Silver Spring,MD,2017-09-07,1,Changed my reservation location at 4:30 pm the day before my reservation even though I reserved more than sixty days in advance. Customer service was as rude as you can get without cussing. When reserving the truck my return location that I selected online was not available. Another very large inconvenience.,700.0,498.0,0.71,550.0
Budget,Jayne W,Grafton,WI,2017-09-07,5,Very pleased with both firms - the one at our origination and the one at our destination. Truck and car caddy were good.,1300.0,1200.0,0.92,1300.0
Budget,Vanessa P L,Detroit,MI,2017-09-06,5,The manager was very pleasant and thorough. Great service all around! I would definitely use Budget Truck Rental again.,,,,
Budget,Todd M,Chelsea,MI,2017-09-06,5,"Truck was in great condition, zero problems, will use them again.",325.0,75.0,0.23,900.0
Budget,Dee S,Brighton,CO,2017-09-06,5,I picked up at the same place as my storage units were. This made the process much quicker and easier.,20.0,80.0,4.0,2500.0
Budget,Teresa A,San Diego,CA,2017-09-05,5,We rented the 24 ft truck to move my daughter and grandsons. Kristy at Budget was awesome. They were extremely helpful when we couldnt park at our hotel. They made a stressful situation so much better. I would use them again in a heart beat!,500.0,300.0,0.6,1200.0
Budget,Marilee B,Hillsboro,OR,2017-09-05,2,Truck was not available at the place we reserved yet reservation was confirmed. Had to drive 20 miles away in rush traffic for another truck which set us back in packing and getting out on time!,563.0,785.0,1.39,1500.0
Budget,Marilee B,Sparks,NV,2017-09-05,2,"I reserved a truck in Beaverton, OR. Received email confirmation but the truck was not available on day of move and no one bothered to call me. If I hadn't called earlier in the day to confirm, I would have been screwed! I had to drive all the way to Portland during rush traffic to get a truck and hassle traffic all the way back. This set me back hours from packing which delayed my move.",563.0,750.0,1.33,1500.0
Budget,Rose P,Staten Island,NY,2017-09-05,2,The truck was fine. The car dolly we rented failed which put us into a dangerous position.,,,,
Budget,RONALD M,Blaine,MN,2017-09-05,4,"BUDGET WAS FINE. MUCH LESS EXPENSIVE THAN U-HALL. THE TRUCK, 16 FT., RAN FINE FROM BLAINE, MN TO ST. LOUIS.",575.0,350.0,0.61,3000.0
Budget,Pam W,Little Rock,AR,2017-09-05,5,"This was a great rental truck. Got about 10 miles to the gallon, guess that is standard. The cab is a bit smaller than a uHaul, but the 'deck', the part that holds your goods is much larger, I discovered. uHaul advertises their trucks based on the total length, i.e., if the truck has an 'attic', the length includes that - very misleading. And the cab was large enough to hold my 36 inch puppy crate and my two cats and me along with our overnight stuff. The pickup guy was a bit grumpy, but that was Bob. The drop off lady was cheery. I chose Budget because of the AARP discount AND the $10/day insurance available on pickup. This is the best deal I've found for those that qualify for AARP. This is my second Budget move and I would certainly use them again (but I don't plan to move, ever!).",1138.0,732.0,0.64,900.0
Budget,Kelli G,San Antonio,TX,2017-09-04,4,"16' truck worked out perfectly for my move. I chose Budget for their price, location and availability (I was able to pick up the truck on a Sunday). Truck was clean and booking, pick up and drop off was easy enough. For local moves, I wish the company had drop off and pick up service; meaning they would bring the vehicle to me and come get it when I'm finished. Luckily, Uber worked out well for getting me to the Budget rental office and taking me home again after I dropped off the rental.",80.0,,,2800.0
